importoaggiudicazione	importosommeliquidate	importo_lotto	cf_amministrazione	sa_cap	sa_citta	sa_descrizione_natura_giuridica	sa_indirizzo	sa_provincia	codice_stazione	categoriaprevalente	cig	cig_accordoquadro	cpv	descrizione_cpv	denominazione_cc	localita	n_aggiudicatari	n_partecipanti	id_gara	oggetto_gara	oggetto_lotto	gara_lotti	oggetto_princ	sceltacontraente	denominazione_amministrazione	modalita_realizzazione	luogo_istat	sigla_provincia	luogo_nuts	flag_escluso	motivo_esclusione	id_categoria_prevalente	descrizione_categoria	esecuzione_urgenza	oggetto_princ_contratto	procedura	stato_attuale	datainizio	dataultimazione	data_pubblicazione	data_stato	data_aggiudicazione_def
90000000.0	0.0	0.0	01024610378	40027	MORDANO	AMMINISTRAZIONI PUBBLICHE	VIA BACCHILEGA N. 6	IT-BO	 	 	2029286BC5	 	98342000-2	SERVIZI CONNESSI ALL'AMBIENTE DI LAVORO	AGENZIA INTERCENT-ER	tdb	1	1	2103057.0	PROCEDURA APERTA SUDDIVISA IN DUE LOTTI: LOTTO N. 1 AFFIDAMENTO SERVIZI DI PULIZIA, SANIFICAZIONE E SERVIZI AUSILIARI 3; LOTTO N. 2: AFFIDAMENTO SERVIZI DI FACCHINAGGIO E TRASLOCO 3	LOTTO N. 1: AFFIDAMENTO SERVIZI DI PULIZIA, SANIFICAZIONE E SERVIZI AUSILIARI 3	Si	SERVIZI	PROCEDURA APERTA	INTERCENT-ER AGENZIA REGIONALE DI SVILUPPO DEI MERCATI TELEMATICI	Accordo quadro/Convenzione	 	IT-BO	ITD5	N	 	FS	FORNITURA DI SERVIZI	 	 	 	 	0000-01-01	0000-01-01	2011-04-29	0000-01-01	2011-11-11
90000000.0	385.0	0.0	00218770394	48027	SOLAROLO	ENTI PUBBLICI ECONOMICI	PIAZZA GONZAGA 1	IT-RA	 	 	2029286BC5	 	98342000-2	SERVIZI CONNESSI ALL'AMBIENTE DI LAVORO	AGENZIA INTERCENT-ER	tdb	1	1	2103057.0	PROCEDURA APERTA SUDDIVISA IN DUE LOTTI: LOTTO N. 1 AFFIDAMENTO SERVIZI DI PULIZIA, SANIFICAZIONE E SERVIZI AUSILIARI 3; LOTTO N. 2: AFFIDAMENTO SERVIZI DI FACCHINAGGIO E TRASLOCO 3	LOTTO N. 1: AFFIDAMENTO SERVIZI DI PULIZIA, SANIFICAZIONE E SERVIZI AUSILIARI 3	Si	SERVIZI	PROCEDURA APERTA	INTERCENT-ER AGENZIA REGIONALE DI SVILUPPO DEI MERCATI TELEMATICI	Accordo quadro/Convenzione	 	IT-BO	ITD5	N	 	FS	FORNITURA DI SERVIZI	 	 	 	 	2014-10-31	2014-12-15	2011-04-29	0000-01-01	2011-11-11
34600.0	14178.9	0.0	80003910041	12022	BUSCA	ENTI PUBBLICI NON ECONOMICI	VIA CAVOUR 28	IT-CN	 	 	4688206DF7	 	92511000-6	SERVIZI DI BIBLIOTECHE	UFFICIO SEGRETERIA	tdb	1	1	4618285.0	SERVIZIO BIBLIOTECA PERIODO 01-01-2013 - 31-12-2013, RINNOVABILE	SERVIZIO BIBLIOTECA PERIODO 01-01-2013 - 31-12-2013, RINNOVABILE	No	SERVIZI	PROCEDURA RISTRETTA	COMUNE DI BUSCA	Contratto d'appalto	4034.0	IT-CN	 	N	 	FS	FORNITURA DI SERVIZI	 	 	 	 	2013-01-01	2013-12-31	2012-11-08	0000-01-01	0000-01-01
250.0	320.01	250.0	90045880565	01100	VITERBO	ENTI PUBBLICI NON ECONOMICI	P ZZA SAN FRANCESCO 5	IT-VT	3687F9C1-697E-4D04-AEDD-2B4841268F0F	 	X150EB383F	 	 	 	DIREZIONE D'INTENDENZA	tdb	1	1	 	Fornitura materiale edile per lavorazioni presso l'aula diattica del fabbr. nr. 2 della caserma Chelotti	Fornitura materiale edile per lavorazioni presso l'aula diattica del fabbr. nr. 2 della caserma Chelotti	 	 	AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO	 	 	 	 	 	 	 	 	 	N	FORNITURE	AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO	CREATA/O	2014-05-30	2014-05-30	0000-01-01	2014-05-27	0000-01-01
220000.0	4279.94	0.0	01162270316	34170	GORIZIA	ENTI OSPEDALIERI	VIA VITTORIO VENETO 174	IT-GO	 	 	3400275BAF	 	33696500-0	REATTIVI PER LABORATORIO	DIPARTIMENTO SERVIZI CONDIVISI	tdb	1	1	3413224.0	ID11REA010.1 FORNITURA PER L?ESECUZIONE DI EMOGASANALISI, COMPRENDENTE LA STRUMENTAZIONE IN LOCAZIONE, SERVIZIO DI ASSISTENZA TECNICA E MANUTENZIONE, FORNITURA DI REAGENTI E MATERIALE DI CONSUMO	LOTTO 1	Si	FORNITURE	PROCEDURA APERTA	AZ. OSP.-UNIVERSITARIA S. MARIA DELLA MISERICORDIA DI UDINE	Contratto d'appalto	 	 	ITD4	N	 	FB	FORNITURA DI BENI	 	 	 	 	2012-05-10	2017-01-31	2011-10-13	0000-01-01	2012-03-13
220000.0	4279.94	0.0	01162270316	34170	GORIZIA	ENTI OSPEDALIERI	VIA VITTORIO VENETO 174	IT-GO	 	 	3400275BAF	 	33696500-0	REATTIVI PER LABORATORIO	DIPARTIMENTO SERVIZI CONDIVISI	tdb	1	1	3413224.0	ID11REA010.1 FORNITURA PER L?ESECUZIONE DI EMOGASANALISI, COMPRENDENTE LA STRUMENTAZIONE IN LOCAZIONE, SERVIZIO DI ASSISTENZA TECNICA E MANUTENZIONE, FORNITURA DI REAGENTI E MATERIALE DI CONSUMO	LOTTO 1	Si	FORNITURE	PROCEDURA APERTA	AZ. OSP.-UNIVERSITARIA S. MARIA DELLA MISERICORDIA DI UDINE	Contratto d'appalto	 	 	ITD4	N	 	FB	FORNITURA DI BENI	 	 	 	 	2012-05-10	2017-01-31	2011-10-13	0000-01-01	2012-03-13
220000.0	4279.94	0.0	01162270316	34170	GORIZIA	ENTI OSPEDALIERI	VIA VITTORIO VENETO 174	IT-GO	 	 	3400275BAF	 	33696500-0	REATTIVI PER LABORATORIO	DIPARTIMENTO SERVIZI CONDIVISI	tdb	1	1	3413224.0	ID11REA010.1 FORNITURA PER L?ESECUZIONE DI EMOGASANALISI, COMPRENDENTE LA STRUMENTAZIONE IN LOCAZIONE, SERVIZIO DI ASSISTENZA TECNICA E MANUTENZIONE, FORNITURA DI REAGENTI E MATERIALE DI CONSUMO	LOTTO 1	Si	FORNITURE	PROCEDURA APERTA	AZ. OSP.-UNIVERSITARIA S. MARIA DELLA MISERICORDIA DI UDINE	Contratto d'appalto	 	 	ITD4	N	 	FB	FORNITURA DI BENI	 	 	 	 	2012-05-10	2017-01-31	2011-10-13	0000-01-01	2012-03-13
3569.0	3568.8	3569.0	01162270316	34170	GORIZIA	ENTI OSPEDALIERI	VIA VITTORIO VENETO 174	IT-GO	BBBAA656-3A78-4C23-A59C-D5FD0C48C6FF	 	X010E25803	 	 	 	UFFICIO PROVVEDITORATO ECONOMATO	tdb	1	1	 	soluzione per emogasanalizzatore	soluzione per emogasanalizzatore	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	FORNITURE	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2014-04-01	2014-04-01	0000-01-01	2014-05-28	0000-01-01
3569.0	3568.8	3569.0	01162270316	34170	GORIZIA	ENTI OSPEDALIERI	VIA VITTORIO VENETO 174	IT-GO	BBBAA656-3A78-4C23-A59C-D5FD0C48C6FF	 	X010E25803	 	 	 	UFFICIO PROVVEDITORATO ECONOMATO	tdb	1	1	 	soluzione per emogasanalizzatore	soluzione per emogasanalizzatore	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	FORNITURE	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2014-04-01	2014-04-01	0000-01-01	2014-05-28	0000-01-01
3569.0	3568.8	3569.0	01162270316	34170	GORIZIA	ENTI OSPEDALIERI	VIA VITTORIO VENETO 174	IT-GO	BBBAA656-3A78-4C23-A59C-D5FD0C48C6FF	 	X010E25803	 	 	 	UFFICIO PROVVEDITORATO ECONOMATO	tdb	1	1	 	soluzione per emogasanalizzatore	soluzione per emogasanalizzatore	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	FORNITURE	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2014-04-01	2014-04-01	0000-01-01	2014-05-28	0000-01-01
204.62	229.4	204.62	80006840534	58100	GROSSETO	ENTI PUBBLICI NON ECONOMICI	PIAZZA ROSSELLI 1	IT-GR	BB29CF00-F4A0-43CD-BF84-D02A732BCB48	 	X00188B362	 	 	 	PREFETTURA DI GROSSETO	tdb	1	1	 	GENERI DI CONFORTO PERSONALE P.S. IN SERVIZIO DI O.P	GENERI DI CONFORTO PERSONALE P.S. IN SERVIZIO DI O.P	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	FORNITURE	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2016-03-01	2016-03-01	0000-01-01	2016-04-20	0000-01-01
400.0	13465.0	400.0	80143490581	00145	ROMA	ENTI PUBBLICI NON ECONOMICI	VIA ROSA RAIMONDI GARIBALDI 7	IT-RM	2832CC50-0B43-47B7-AACE-D9656BFE8A7A	 	X0516BE0BE	 	 	 	CONSIGLIO REGIONALE DEL LAZIO	tdb	1	1	 	TESYS - ASSISTENZA INFORMATICA	TESYS - ASSISTENZA INFORMATICA	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	SERVIZI	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2016-02-17	2016-03-21	0000-01-01	2016-02-22	0000-01-01
350.0	350.0	350.0	80091630014	10121	TORINO	ENTI PUBBLICI NON ECONOMICI	C SO VINZAGLIO 6	IT-TO	B4A59679-2ABB-4C67-8C2F-13C4D1A10472	 	X001046FE0	 	 	 	MINISTERO DELLA DIFESA	tdb	1	1	 	RIPRISTINO URGENTE FUNZIONALITA' CABINA ELETTRICA	RIPRISTINO URGENTE FUNZIONALITA' CABINA ELETTRICA	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	LAVORI	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2014-10-15	2014-10-15	0000-01-01	2014-11-18	0000-01-01
406175.0	829.05	0.0	00451300172	25049	ISEO	ENTI PUBBLICI NON ECONOMICI	PIAZZA GARIBALDI 10	IT-BS	 	 	30281013FE	 	85312000-9	SERVIZI DI ASSISTENZA SOCIALE SENZA ALLOGGIO	AREA AMMINISTRATIVA	tdb	1	1	3062999.0	SERVIZIO DI ASSISTENZA AD PERSONAM	SERVIZIO DI ASSISTENZA AD PERSONAM ANNI SCOLASTICI 2011/2012-2012/2013	No	LAVORI	PROCEDURA APERTA	COMUNE DI ISEO	Contratto d'appalto	17085.0	IT-BS	 	S	Art. 21 D.Lgs. 163/2006	FS	FORNITURA DI SERVIZI	 	 	 	 	2012-12-31	2013-01-20	2011-07-20	0000-01-01	0000-01-01
406175.0	3110.0	0.0	00451300172	25049	ISEO	ENTI PUBBLICI NON ECONOMICI	PIAZZA GARIBALDI 10	IT-BS	 	 	30281013FE	 	85312000-9	SERVIZI DI ASSISTENZA SOCIALE SENZA ALLOGGIO	AREA AMMINISTRATIVA	tdb	1	1	3062999.0	SERVIZIO DI ASSISTENZA AD PERSONAM	SERVIZIO DI ASSISTENZA AD PERSONAM ANNI SCOLASTICI 2011/2012-2012/2013	No	LAVORI	PROCEDURA APERTA	COMUNE DI ISEO	Contratto d'appalto	17085.0	IT-BS	 	S	Art. 21 D.Lgs. 163/2006	FS	FORNITURA DI SERVIZI	 	 	 	 	2013-07-01	2013-08-31	2011-07-20	0000-01-01	0000-01-01
1000.0	658.63	0.0	80004530202	46045	MARMIROLO	ENTI PUBBLICI NON ECONOMICI	PIAZZA ROMA 2	IT-MN	 	 	4824373E87	 	32324000-0	TELEVISORI	AREA SERVIZI ALLA PERSONA	tdb	1	4	4747261.0	ACQUISTO TV E REGISTRATORI PER SCUOLA ELEMENTARE MARMIROLO A.S.2012-13	ACQUISTO TV E REGISTRATORI PER SCUOLA ELEMENTARE MARMIROLO A.S.2012-13	No	FORNITURE	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	COMUNE DI MARMIROLO	Acquisizione in economia	20033.0	IT-MN	 	S	Art. 20 D.Lgs. 163/2006	FB	FORNITURA DI BENI	 	 	 	 	2013-02-01	2013-02-01	2013-01-17	0000-01-01	0000-01-01
110000.0	300.0	0.0	83000710265	31041	CORNUDA	AMMINISTRAZIONI PUBBLICHE	PIAZZA GIOVANNI XXIII 1	IT-TV	 	 	426337692A	 	60130000-8	SERVIZI SPECIALI DI TRASPORTO PASSEGGERI SU STRADA	COMUNE DI CORNUDA	tdb	1	1	4229785.0	APPALTO TRASPORTO SCOLASTICO ANNO 2012-2013 PROROGABILE DI UN ANNO	APPALTO TRASPORTO SCOLASTICO ANNO 2012-2013 PROROGABILE DI UN ANNO	No	SERVIZI	PROCEDURA APERTA	COMUNE DI CORNUDA	Contratto d'appalto	26023.0	IT-TV	 	N	 	FS	FORNITURA DI SERVIZI	 	 	 	 	2013-10-21	2013-12-31	2012-05-21	0000-01-01	2012-07-26
48780.0	864.0	0.0	80002130195	26100	CREMONA	AMMINISTRAZIONI PUBBLICHE	CORSO VITTORIO EMANUELE II 17	IT-CR	 	OS4	3556780BB2	 	50750000-7	SERVIZI DI MANUTENZIONE DI ASCENSORI	SETTORE INFRASTRUTTURE E PATRIMONIO	tdb	1	1	3559843.0	MANUTENZIONE ORDINARIA FABBRICATI PROVINCIALI ANNI 2012-2013. IMPIANTI DI ELEVAZIONE.	MANUTENZIONE ORDINARIA FABBRICATI PROVINCIALI ANNI 2012-2013. IMPIANTI DI ELEVAZIONE.	No	LAVORI	PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO	PROVINCIA DI CREMONA	Contratto d'appalto	 	 	ITC4A	N	 	OS4	OS4 - Impianti elettromeccanici trasportatori	 	 	 	 	0000-01-01	0000-01-01	2011-11-18	0000-01-01	0000-01-01
6363.2	5215.74	6363.2	00224550525	53035	MONTERIGGIONI	ENTI PUBBLICI ECONOMICI	VIA CASSIA NORD 150	IT-SI	1835	 	X110F18505	 	 	 	UFFICIO TECNICO COMUNALE	tdb	1	1	 	gestione centri di raccolta comunali	gestione centri di raccolta comunali	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	SERVIZI	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2014-03-14	2014-06-30	0000-01-01	2014-09-04	0000-01-01
380.0	0.0	380.0	82500550015	10090	RIVALBA	ENTI PUBBLICI NON ECONOMICI	VIA ROMA 1	IT-TO	9B9786DF-0B92-4AE9-ABDD-0A947F83CD34	 	X001128BEC	 	 	 	UFFICIO AMMINISTRATIVO CONTABILE	tdb	1	1	 	MONTAGGIO PALDO IN OCCASIONE PATRONALE	MONTAGGIO PALDO IN OCCASIONE PATRONALE	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	SERVIZI	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	0000-01-01	0000-01-01	0000-01-01	2015-01-14	0000-01-01
380.0	0.0	380.0	82500550015	10090	RIVALBA	ENTI PUBBLICI NON ECONOMICI	VIA ROMA 1	IT-TO	9B9786DF-0B92-4AE9-ABDD-0A947F83CD34	 	X001128BEC	 	 	 	UFFICIO AMMINISTRATIVO CONTABILE	tdb	1	1	 	MONTAGGIO PALDO IN OCCASIONE PATRONALE	MONTAGGIO PALDO IN OCCASIONE PATRONALE	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	SERVIZI	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	0000-01-01	0000-01-01	0000-01-01	2015-01-14	0000-01-01
5700.0	7019.79	0.0	10771180014	10126	TORINO	ENTI OSPEDALIERI	CORSO BRAMANTE 88	IT-TO	 	 	325955912E	 	33140000-3	MATERIALI MEDICI	STRUTTURA COMPLESSA PROVVEDITORATO	tdb	1	3	3278172.0	AGHI AORTICI, ADATTATORI E CANNULE PER CARDIOCHIRURGIA	LOTTO 1 - AGO CANNULA PER RADICE AORTICA CON LINEA VENT CALIBRO: COMPRESO TRA 7FR E 9FR	Si	FORNITURE	PROCEDURA NEGOZIATA DERIVANTE DA AVVISI CON CUI SI INDICE LA GARA	AZIENDA OSPEDALIERA UNIVERSITARIA SAN GIOVANNI BATTISTA DI TORINO	Contratto d'appalto	1272.0	IT-TO	 	N	 	FB	FORNITURA DI BENI	 	 	 	 	2014-09-10	2015-09-09	2011-09-14	0000-01-01	0000-01-01
5700.0	7019.79	0.0	10771180014	10126	TORINO	ENTI OSPEDALIERI	CORSO BRAMANTE 88	IT-TO	 	 	325955912E	 	33140000-3	MATERIALI MEDICI	STRUTTURA COMPLESSA PROVVEDITORATO	tdb	1	3	3278172.0	AGHI AORTICI, ADATTATORI E CANNULE PER CARDIOCHIRURGIA	LOTTO 1 - AGO CANNULA PER RADICE AORTICA CON LINEA VENT CALIBRO: COMPRESO TRA 7FR E 9FR	Si	FORNITURE	PROCEDURA NEGOZIATA DERIVANTE DA AVVISI CON CUI SI INDICE LA GARA	AZIENDA OSPEDALIERA UNIVERSITARIA SAN GIOVANNI BATTISTA DI TORINO	Contratto d'appalto	1272.0	IT-TO	 	N	 	FB	FORNITURA DI BENI	 	 	 	 	2014-09-10	2015-09-09	2011-09-14	0000-01-01	0000-01-01
5700.0	7019.79	0.0	10771180014	10126	TORINO	ENTI OSPEDALIERI	CORSO BRAMANTE 88	IT-TO	 	 	325955912E	 	33140000-3	MATERIALI MEDICI	STRUTTURA COMPLESSA PROVVEDITORATO	tdb	1	3	3278172.0	AGHI AORTICI, ADATTATORI E CANNULE PER CARDIOCHIRURGIA	LOTTO 1 - AGO CANNULA PER RADICE AORTICA CON LINEA VENT CALIBRO: COMPRESO TRA 7FR E 9FR	Si	FORNITURE	PROCEDURA NEGOZIATA DERIVANTE DA AVVISI CON CUI SI INDICE LA GARA	AZIENDA OSPEDALIERA UNIVERSITARIA SAN GIOVANNI BATTISTA DI TORINO	Contratto d'appalto	1272.0	IT-TO	 	N	 	FB	FORNITURA DI BENI	 	 	 	 	2014-09-10	2015-09-09	2011-09-14	0000-01-01	0000-01-01
550.0	500.0	550.0	80017290927	09032	ASSEMINI	ORGANIZZAZIONI SENZA PERSONALITA', ESCLUSE LE COMUNIONI	VIA CIPRO SNC	IT-CA	7976F844-F43C-4F7F-B530-1535A46BF22D	 	X130EBA77B	 	 	 	UFFICIO AMMINISTRATIVO	tdb	1	1	 	NOLEGGIO PULLMAN  - ASSEMINI - IGLESIAS  - CONCORSO MUSICALE	NOLEGGIO PULLMAN  - ASSEMINI - IGLESIAS  - CONCORSO MUSICALE	 	 	AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO	 	 	 	 	 	 	 	 	 	N	FORNITURE	AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO	CREATA/O	0000-01-01	0000-01-01	0000-01-01	2014-04-28	0000-01-01
550.0	500.0	550.0	80017290927	09032	ASSEMINI	ORGANIZZAZIONI SENZA PERSONALITA', ESCLUSE LE COMUNIONI	VIA CIPRO SNC	IT-CA	7976F844-F43C-4F7F-B530-1535A46BF22D	 	X130EBA77B	 	 	 	UFFICIO AMMINISTRATIVO	tdb	1	1	 	NOLEGGIO PULLMAN  - ASSEMINI - IGLESIAS  - CONCORSO MUSICALE	NOLEGGIO PULLMAN  - ASSEMINI - IGLESIAS  - CONCORSO MUSICALE	 	 	AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO	 	 	 	 	 	 	 	 	 	N	FORNITURE	AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO	CREATA/O	0000-01-01	0000-01-01	0000-01-01	2014-04-28	0000-01-01
550.0	500.0	550.0	80017290927	09032	ASSEMINI	ORGANIZZAZIONI SENZA PERSONALITA', ESCLUSE LE COMUNIONI	VIA CIPRO SNC	IT-CA	7976F844-F43C-4F7F-B530-1535A46BF22D	 	X130EBA77B	 	 	 	UFFICIO AMMINISTRATIVO	tdb	1	1	 	NOLEGGIO PULLMAN  - ASSEMINI - IGLESIAS  - CONCORSO MUSICALE	NOLEGGIO PULLMAN  - ASSEMINI - IGLESIAS  - CONCORSO MUSICALE	 	 	AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO	 	 	 	 	 	 	 	 	 	N	FORNITURE	AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO	CREATA/O	0000-01-01	0000-01-01	0000-01-01	2014-04-28	0000-01-01
350.0	350.0	350.0	94091940638	80018	MUGNANO DI NAPOLI	ALTRI ENTI ED ISTITUTI CON PERSONALITA' GIURIDICA	VIA NAPOLI P.CO MENNA         SNC	IT-NA	A7290B75-0BAA-4D4B-9614-73FC7297C29B	 	X18177E2BB	 	 	 	DIRIGENZA SCOLASTICA	tdb	1	1	 	assistenza sito web	assistenza sito web	 	 	PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO	 	 	 	 	 	 	 	 	 	N	SERVIZI	PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO	CREATA/O	2016-01-01	2016-12-31	0000-01-01	2016-03-24	0000-01-01
350.0	350.0	350.0	94091940638	80018	MUGNANO DI NAPOLI	ALTRI ENTI ED ISTITUTI CON PERSONALITA' GIURIDICA	VIA NAPOLI P.CO MENNA         SNC	IT-NA	A7290B75-0BAA-4D4B-9614-73FC7297C29B	 	X18177E2BB	 	 	 	DIRIGENZA SCOLASTICA	tdb	1	1	 	assistenza sito web	assistenza sito web	 	 	PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO	 	 	 	 	 	 	 	 	 	N	SERVIZI	PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO	CREATA/O	2016-01-01	2016-12-31	0000-01-01	2016-03-24	0000-01-01
350.0	350.0	350.0	94091940638	80018	MUGNANO DI NAPOLI	ALTRI ENTI ED ISTITUTI CON PERSONALITA' GIURIDICA	VIA NAPOLI P.CO MENNA         SNC	IT-NA	A7290B75-0BAA-4D4B-9614-73FC7297C29B	 	X18177E2BB	 	 	 	DIRIGENZA SCOLASTICA	tdb	1	1	 	assistenza sito web	assistenza sito web	 	 	PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO	 	 	 	 	 	 	 	 	 	N	SERVIZI	PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO	CREATA/O	2016-01-01	2016-12-31	0000-01-01	2016-03-24	0000-01-01
1900.0	1310.0	0.0	00206200289	35020	LEGNARO	ENTI PUBBLICI NON ECONOMICI	VIALE DELL'UNIVERSITA' 10	IT-PD	 	 	43545028B8	 	39717200-3	APPARECCHI PER IL CONDIZIONAMENTO DELL'ARIA	SERVIZIO TECNICO	tdb	1	1	4314488.0	MANUTENZIONE CONDIZIONATORI SEZIONE DI BOLZANO	MANUTENZIONE CONDIZIONATORI SEZIONE DI BOLZANO	No	LAVORI	AFFIDAMENTO IN ECONOMIA - COTTIMO FIDUCIARIO	ISTITUTO ZOOPROFILATTICO SPERIMENTALE DELLE VENEZIE	Acquisizione in economia	21008.0	IT-BZ	 	N	 	AA	ALTRO (Stazioni appaltanti con sistema di qualificazione proprio)	 	 	 	 	2013-03-01	2013-06-30	2012-06-18	0000-01-01	0000-01-01
64.0	0.0	64.0	03094610726	70128	BARI	SOCIETA' PER AZIONI	PALESE - VIALE ENZO FERRARI N 1	IT-BA	7741D90C-18A4-43FB-873F-5E05C9494A5B	 	X0917D0470	 	 	 	AEROPORTI DI PUGLIA	tdb	1	1	 	Fornitura calzature antinfortunistiche per operai	Fornitura calzature antinfortunistiche per operai	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	FORNITURE	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2016-01-08	2016-02-08	0000-01-01	2016-04-22	0000-01-01
2000.0	0.0	2000.0	80006350575	02047	POGGIO MIRTETO	ENTI PUBBLICI NON ECONOMICI	VIALE G.DE VITO N.8/A	IT-RI	6EAF8EA7-AE7D-4710-99DD-DCF7D2A70620	 	X09127C52A	 	 	 	UFFICIO FINANZIARIO	tdb	1	1	 	FORNITURA ENERGIA ELETTRICA PER IMPIANTO METANO	FORNITURA ENERGIA ELETTRICA PER IMPIANTO METANO	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	FORNITURE	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2015-01-01	2015-12-31	0000-01-01	2014-12-24	0000-01-01
2000.0	0.0	2000.0	80006350575	02047	POGGIO MIRTETO	ENTI PUBBLICI NON ECONOMICI	VIALE G.DE VITO N.8/A	IT-RI	6EAF8EA7-AE7D-4710-99DD-DCF7D2A70620	 	X09127C52A	 	 	 	UFFICIO FINANZIARIO	tdb	1	1	 	FORNITURA ENERGIA ELETTRICA PER IMPIANTO METANO	FORNITURA ENERGIA ELETTRICA PER IMPIANTO METANO	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	FORNITURE	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2015-01-01	2015-12-31	0000-01-01	2014-12-24	0000-01-01
2000.0	0.0	2000.0	80006350575	02047	POGGIO MIRTETO	ENTI PUBBLICI NON ECONOMICI	VIALE G.DE VITO N.8/A	IT-RI	6EAF8EA7-AE7D-4710-99DD-DCF7D2A70620	 	X09127C52A	 	 	 	UFFICIO FINANZIARIO	tdb	1	1	 	FORNITURA ENERGIA ELETTRICA PER IMPIANTO METANO	FORNITURA ENERGIA ELETTRICA PER IMPIANTO METANO	 	 	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	 	 	 	 	 	 	 	 	 	N	FORNITURE	AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	CREATA/O	2015-01-01	2015-12-31	0000-01-01	2014-12-24	0000-01-01
